slug,agency,city,state,is_portal,portal_url,connection_count,latitude,longitude
michigan-city-in-pd,Michigan City IN PD,Michigan City,IN,True,https://transparency.flocksafety.com/michigan-city-in-pd,2178,41.7088,-86.8669
milton-in-pd,Milton IN PD,Milton,IN,True,https://transparency.flocksafety.com/milton-in-pd,136,39.7865,-85.1562
montezuma-in-pd,Montezuma IN PD,Montezuma,IN,True,https://transparency.flocksafety.com/montezuma-in-pd,52,39.791,-87.3694
mooresville-in-pd,Mooresville IN PD,Mooresville,IN,True,https://transparency.flocksafety.com/mooresville-in-pd,34,39.6025,-86.3687
muncie-in-pd,Muncie IN PD,Muncie,IN,True,https://transparency.flocksafety.com/muncie-in-pd,207,40.1988,-85.3951
pittsboro-in-pd,Pittsboro IN PD,Pittsboro,IN,True,https://transparency.flocksafety.com/pittsboro-in-pd,3858,39.8698,-86.4639
plainfield-in-pd,Plainfield IN PD,Plainfield,IN,True,https://transparency.flocksafety.com/plainfield-in-pd,2082,39.6932,-86.372
porter-county-in-so,Porter County IN SO,Porter County,IN,True,https://transparency.flocksafety.com/porter-county-in-so,86,41.5099,-87.0713
scott-county-in-so,Scott County IN SO,Scott County,IN,True,https://transparency.flocksafety.com/scott-county-in-so,343,38.6794,-85.7519
seelyville-in-pd,Seelyville IN PD,Seelyville,IN,True,https://transparency.flocksafety.com/seelyville-in-pd,30,39.4934,-87.2669
shelby-county-in-so,Shelby County IN SO,Shelby County,IN,True,https://transparency.flocksafety.com/shelby-county-in-so,47,39.5241,-85.7922
terre-haute-in-pd,Terre Haute IN PD,Terre Haute,IN,True,https://transparency.flocksafety.com/terre-haute-in-pd,210,39.4642,-87.376
vanderburgh-county-in-so-,Vanderburgh County IN SO,Vanderburgh County,IN,True,https://transparency.flocksafety.com/vanderburgh-county-in-so-,2199,38.0201,-87.5862
vermillion-county-in-so,Vermillion County IN SO,Vermillion County,IN,True,https://transparency.flocksafety.com/vermillion-county-in-so,403,39.854,-87.4621
vigo-county-in-so,Vigo County IN SO,Vigo County,IN,True,https://transparency.flocksafety.com/vigo-county-in-so,115,39.4309,-87.391
warrick-co-in-so,Warrick County IN SO,Warrick County,IN,True,https://transparency.flocksafety.com/warrick-co-in-so,2304,38.0977,-87.272
wells-county-in-so,Wells County IN SO,Wells County,IN,True,https://transparency.flocksafety.com/wells-county-in-so,143,40.7355,-85.2133
west-lafayette-in-pd,West Lafayette IN PD,West Lafayette,IN,True,https://transparency.flocksafety.com/west-lafayette-in-pd,155,40.4437,-86.9236
westfield-in-pd,Westfield IN PD,Westfield,IN,True,https://transparency.flocksafety.com/westfield-in-pd,2157,40.036,-86.1522
whitestown-in-pd,Whitestown IN PD,Whitestown,IN,True,https://transparency.flocksafety.com/whitestown-in-pd,2236,39.9717,-86.3717
winchester-in-pd,Winchester IN PD,Winchester,IN,True,https://transparency.flocksafety.com/winchester-in-pd,58,40.1721,-84.9771
zionsville-in-pd,Zionsville IN PD,Zionsville,IN,True,https://transparency.flocksafety.com/zionsville-in-pd,645,39.9915,-86.3217
bel-aire-ks-pd,Bel Aire KS PD,Bel Aire,KS,True,https://transparency.flocksafety.com/bel-aire-ks-pd,53,37.7759,-97.2466
butler-county-ks-so,Butler County KS SO,Butler County,KS,True,https://transparency.flocksafety.com/butler-county-ks-so,173,37.7736,-96.8388
derby-ks-pd,Derby KS PD,Derby,KS,True,https://transparency.flocksafety.com/derby-ks-pd,1211,37.5596,-97.2558
dodge-city-ks-pd,Dodge City KS PD,Dodge City,KS,True,https://transparency.flocksafety.com/dodge-city-ks-pd,187,37.7607,-100.0184
el-dorado-ks-pd,El Dorado KS PD,El Dorado,KS,True,https://transparency.flocksafety.com/el-dorado-ks-pd,165,37.8216,-96.8622
frontenac-ks-pd,Frontenac KS PD,Frontenac,KS,True,https://transparency.flocksafety.com/frontenac-ks-pd,66,37.4588,-94.7008
haysville-ks-pd,Haysville KS PD,Haysville,KS,True,https://transparency.flocksafety.com/haysville-ks-pd,121,37.5661,-97.3535
hesston-ks-pd,Hesston KS PD,Hesston,KS,True,https://transparency.flocksafety.com/hesston-ks-pd,112,38.1401,-97.427
junction-city-ks-pd,Junction City KS PD,Junction City,KS,True,https://transparency.flocksafety.com/junction-city-ks-pd,1477,39.0272,-96.8523
leavenworth-ks-pd,Leavenworth KS PD,Leavenworth,KS,True,https://transparency.flocksafety.com/leavenworth-ks-pd,44,39.3227,-94.925
lindsborg-ks-pd,Lindsborg KS PD,Lindsborg,KS,True,https://transparency.flocksafety.com/lindsborg-ks-pd,127,38.5771,-97.674
maize-ks-pd,Maize KS PD,Maize,KS,True,https://transparency.flocksafety.com/maize-ks-pd,139,37.7749,-97.4591
medicine-lodge-ks-pd,Medicine Lodge KS PD,Medicine Lodge,KS,True,https://transparency.flocksafety.com/medicine-lodge-ks-pd,978,37.2851,-98.5812
ness-county-ks-so,Ness County KS SO,Ness County,KS,True,https://transparency.flocksafety.com/ness-county-ks-so,604,38.4804,-99.9087
newton-ks-pd,Newton KS PD,Newton,KS,True,https://transparency.flocksafety.com/newton-ks-pd,48,38.0377,-97.345
norton-ks-pd,Norton KS PD,Norton,KS,True,https://transparency.flocksafety.com/norton-ks-pd,105,39.8362,-99.8916
ottawa-ks-pd,Ottawa KS PD,Ottawa,KS,True,https://transparency.flocksafety.com/ottawa-ks-pd,180,38.6001,-95.2628
park-city-ks-pd,Park KS PD,Park,KS,True,https://transparency.flocksafety.com/park-city-ks-pd,1121,39.1118,-100.3614
parsons-ks-pd,Parsons KS PD,Parsons,KS,True,https://transparency.flocksafety.com/parsons-ks-pd,1303,37.334,-95.265
pawnee-county-ks-so,Pawnee County KS SO,Pawnee County,KS,True,https://transparency.flocksafety.com/pawnee-county-ks-so,864,38.1815,-99.2348
pittsburg-ks-pd,Pittsburg KS PD,Pittsburg,KS,True,https://transparency.flocksafety.com/pittsburg-ks-pd,115,37.4126,-94.6983
wellington-ks-pd,Wellington KS PD,Wellington,KS,True,https://transparency.flocksafety.com/wellington-ks-pd,225,37.2781,-97.4067
wichita-ks-pd,Wichita KS PD,Wichita,KS,True,https://transparency.flocksafety.com/wichita-ks-pd,242,37.6906,-97.3458
wichita-state-university-ks-pd,Wichita State University KS PD,,KS,True,https://transparency.flocksafety.com/wichita-state-university-ks-pd,103,37.7191,-97.2915
allen-county-ky-so,Allen County KY SO,Allen County,KY,True,https://transparency.flocksafety.com/allen-county-ky-so,192,37.6116,-82.7291
ashland-ky-pd,Ashland KY PD,Ashland,KY,True,https://transparency.flocksafety.com/ashland-ky-pd,163,38.4595,-82.6451
audubon-park-ky-pd,Audubon Park KY PD,Audubon Park,KY,True,https://transparency.flocksafety.com/audubon-park-ky-pd,23,38.205,-85.727
bellevue-ky-pd,Bellevue KY PD,Bellevue,KY,True,https://transparency.flocksafety.com/bellevue-ky-pd,121,39.1012,-84.4775
boyle-county-ky-so,Boyle County KY SO,Boyle County,KY,True,https://transparency.flocksafety.com/boyle-county-ky-so,138,37.6181,-84.8684
calloway-county-ky-so,Calloway County KY SO,Calloway County,KY,True,https://transparency.flocksafety.com/calloway-county-ky-so,2127,36.621,-88.2741
elizabethtown-ky-pd,Elizabethtown KY PD,Elizabethtown,KY,True,https://transparency.flocksafety.com/elizabethtown-ky-pd,3322,37.704,-85.8789
eminence-ky-pd,Eminence KY PD,Eminence,KY,True,https://transparency.flocksafety.com/eminence-ky-pd,115,38.3637,-85.1769
georgetown-ky-pd,Georgetown KY PD,Georgetown,KY,True,https://transparency.flocksafety.com/georgetown-ky-pd,365,38.2602,-84.5349
independence-ky-pd,Independence KY PD,Independence,KY,True,https://transparency.flocksafety.com/independence-ky-pd,139,38.9574,-84.5474
lawrenceburg-ky-pd,Lawrenceburg KY PD,Lawrenceburg,KY,True,https://transparency.flocksafety.com/lawrenceburg-ky-pd,143,38.0339,-84.9047
leitchfield-ky-pd,Leitchfield KY PD,Leitchfield,KY,True,https://transparency.flocksafety.com/leitchfield-ky-pd,135,37.4862,-86.2847
logan-county-ky-so,Logan County KY SO,Logan County,KY,True,https://transparency.flocksafety.com/logan-county-ky-so,1942,36.8596,-86.8813
louisville-metro-ky-pd,Louisville Metro KY PD,Louisville Metro,KY,True,https://transparency.flocksafety.com/louisville-metro-ky-pd,233,38.2469,-85.7664
mayfield-ky-pd,Mayfield KY PD,Mayfield,KY,True,https://transparency.flocksafety.com/mayfield-ky-pd,149,36.7375,-88.6445
morehead-ky-pd,Morehead KY PD,Morehead,KY,True,https://transparency.flocksafety.com/morehead-ky-pd,2188,38.19,-83.4491
muhlenberg-county-ky-so,Muhlenberg County KY SO,Muhlenberg County,KY,True,https://transparency.flocksafety.com/muhlenberg-county-ky-so,132,37.2138,-87.1341
radcliff-ky-pd,Radcliff KY PD,Radcliff,KY,True,https://transparency.flocksafety.com/radcliff-ky-pd,535,37.8201,-85.9364
baton-rouge-la-pd,Baton Rouge LA PD,Baton Rouge,LA,True,https://transparency.flocksafety.com/baton-rouge-la-pd,36,30.4404,-91.1332
central-la-pd-,Central LA PD,Central,LA,True,https://transparency.flocksafety.com/central-la-pd-,8,30.5593,-91.0355
lafayette-la-pd,Lafayette LA PD,Lafayette,LA,True,https://transparency.flocksafety.com/lafayette-la-pd,38,30.2056,-92.0281
university-of-louisiana-at-lafayette-pd,University of Louisiana LA PD,,LA,True,https://transparency.flocksafety.com/university-of-louisiana-at-lafayette-pd,0,30.5191,-91.5209
abington-ma-pd,Abington MA PD,Abington,MA,True,https://transparency.flocksafety.com/abington-ma-pd,0,42.1158,-70.9566
auburn-ma-pd,Auburn MA PD,Auburn,MA,True,https://transparency.flocksafety.com/auburn-ma-pd,48,42.1945,-71.8356
barnstable-ma-pd,Barnstable MA PD,Barnstable,MA,True,https://transparency.flocksafety.com/barnstable-ma-pd,20,41.7061,-70.1648
beverly-ma-pd,Beverly MA PD,Beverly,MA,True,https://transparency.flocksafety.com/beverly-ma-pd,96,42.5567,-70.845
cohasset-ma-pd,Cohasset MA PD,Cohasset,MA,True,https://transparency.flocksafety.com/cohasset-ma-pd,14,42.2408,-70.8021
dartmouth-ma-pd,Dartmouth MA PD,Dartmouth,MA,True,https://transparency.flocksafety.com/dartmouth-ma-pd,5,41.6395,-70.9865
douglas-ma-pd,Douglas MA PD,Douglas,MA,True,https://transparency.flocksafety.com/douglas-ma-pd,18,42.0543,-71.7394
east-bridgewater-ma-pd,East Bridgewater MA PD,East Bridgewater,MA,True,https://transparency.flocksafety.com/east-bridgewater-ma-pd,12,42.0334,-70.9592
framingham-ma-pd,Framingham MA PD,Framingham,MA,True,https://transparency.flocksafety.com/framingham-ma-pd,110,42.3079,-71.4362
franklin-ma-pd,Franklin MA PD,Franklin,MA,True,https://transparency.flocksafety.com/franklin-ma-pd,60,42.5845,-72.5918
grafton-ma-pd,Grafton MA PD,Grafton,MA,True,https://transparency.flocksafety.com/grafton-ma-pd,83,42.207,-71.6856
groton-ma-pd,Groton MA PD,Groton,MA,True,https://transparency.flocksafety.com/groton-ma-pd,10,42.6116,-71.5647
hingham-ma-pd,Hingham MA PD,Hingham,MA,True,https://transparency.flocksafety.com/hingham-ma-pd,23,42.2331,-70.8895
hopkinton-ma-pd,Hopkinton MA PD,Hopkinton,MA,True,https://transparency.flocksafety.com/hopkinton-ma-pd,110,42.2256,-71.5241
hull-ma-pd,Hull MA PD,Hull,MA,True,https://transparency.flocksafety.com/hull-ma-pd,18,42.3402,-70.8833
malden-ma-pd,Malden MA PD,Malden,MA,True,https://transparency.flocksafety.com/malden-ma-pd,109,42.4294,-71.0587
millis-ma-pd,Millis MA PD,Millis,MA,True,https://transparency.flocksafety.com/millis-ma-pd,10,42.167,-71.3517
monson-ma-pd,Monson MA PD,Monson,MA,True,https://transparency.flocksafety.com/monson-ma-pd,1,42.1042,-72.319
north-attleboro-ma-pd,North Attleboro MA PD,North Attleboro,MA,True,https://transparency.flocksafety.com/north-attleboro-ma-pd,159,41.9829,-71.3289
norwell-ma-pd,Norwell MA PD,Norwell,MA,True,https://transparency.flocksafety.com/norwell-ma-pd,69,42.1574,-70.8178
pembroke-ma-pd,Pembroke MA PD,Pembroke,MA,True,https://transparency.flocksafety.com/pembroke-ma-pd,14,42.0715,-70.8092
quincy-ma-pd-,Quincy MA PD,Quincy,MA,True,https://transparency.flocksafety.com/quincy-ma-pd-,24,42.261,-71.009
stow-ma-pd,Stow MA PD,Stow,MA,True,https://transparency.flocksafety.com/stow-ma-pd,1,42.437,-71.5056
tewksbury-ma-pd,Tewksbury MA PD,Tewksbury,MA,True,https://transparency.flocksafety.com/tewksbury-ma-pd,27,42.6106,-71.2342
wakefield-ma-pd,Wakefield MA PD,Wakefield,MA,True,https://transparency.flocksafety.com/wakefield-ma-pd,121,42.5044,-71.0641
waltham-ma-pd-,Waltham MA PD,Waltham,MA,True,https://transparency.flocksafety.com/waltham-ma-pd-,103,42.3889,-71.2423
wareham-ma-pd,Wareham MA PD,Wareham,MA,True,https://transparency.flocksafety.com/wareham-ma-pd,19,41.7607,-70.7211
weymouth-ma-pd-,Weymouth MA PD,Weymouth,MA,True,https://transparency.flocksafety.com/weymouth-ma-pd-,104,42.2176,-70.9369
boonsboro-md-pd,Boonsboro MD PD,Boonsboro,MD,True,https://transparency.flocksafety.com/boonsboro-md-pd,2,39.5106,-77.6647
delmar-md-pd,Delmar MD PD,Delmar,MD,True,https://transparency.flocksafety.com/delmar-md-pd,3,38.4421,-75.5604
forest-heights-md-pd,Forest Heights MD PD,Forest Heights,MD,True,https://transparency.flocksafety.com/forest-heights-md-pd,58,38.8038,-77.0117
glenarden-md-pd,Glenarden MD PD,Glenarden,MD,True,https://transparency.flocksafety.com/glenarden-md-pd,3,38.9293,-76.8577
hagerstown-md-pd,Hagerstown MD PD,Hagerstown,MD,True,https://transparency.flocksafety.com/hagerstown-md-pd,6,39.6402,-77.7227
pocomoke-city-md-pd,Pocomoke City MD PD,Pocomoke City,MD,True,https://transparency.flocksafety.com/pocomoke-city-md-pd,473,38.0632,-75.5592
salisbury-md-pd,Salisbury MD PD,Salisbury,MD,True,https://transparency.flocksafety.com/salisbury-md-pd,65,38.3753,-75.5859
washington-county-md-so,Washington County MD SO,Washington County,MD,True,https://transparency.flocksafety.com/washington-county-md-so,78,39.6036,-77.8147
auburn-me-pd,Auburn ME PD,Auburn,ME,True,https://transparency.flocksafety.com/auburn-me-pd,46,44.0845,-70.2496
falmouth-me-pd,Falmouth ME PD,Falmouth,ME,True,https://transparency.flocksafety.com/falmouth-me-pd,6,43.716,-70.2311
york-me-pd,York ME PD,York,ME,True,https://transparency.flocksafety.com/york-me-pd,164,43.426,-70.6684
adrian-mi-pd,Adrian MI PD,Adrian,MI,True,https://transparency.flocksafety.com/adrian-mi-pd,4087,41.8988,-84.0448
allen-park-pd-mi,Allen Park MI PD,Allen Park,MI,True,https://transparency.flocksafety.com/allen-park-pd-mi,2,42.2595,-83.2104
bloomfield-twp-mi-pd,Bloomfield MI PD,Bloomfield,MI,True,https://transparency.flocksafety.com/bloomfield-twp-mi-pd,0,42.5813,-83.2812
coldwater-mi-pd,Coldwater MI PD,Coldwater,MI,True,https://transparency.flocksafety.com/coldwater-mi-pd,1815,41.946,-84.9993
ferndale-mi-pd,Ferndale MI PD,Ferndale,MI,True,https://transparency.flocksafety.com/ferndale-mi-pd,77,42.4592,-83.1314
grand-blanc-twp-mi-pd,Grand Blanc MI PD,Grand Blanc,MI,True,https://transparency.flocksafety.com/grand-blanc-twp-mi-pd,1585,42.9325,-83.6205
grand-rapids-mi-pd,Grand Rapids MI PD,Grand Rapids,MI,True,https://transparency.flocksafety.com/grand-rapids-mi-pd,1704,42.9612,-85.6556
grand-traverse-county-mi-so,Grand Traverse County MI SO,Grand Traverse County,MI,True,https://transparency.flocksafety.com/grand-traverse-county-mi-so,1498,44.7187,-85.5538
grandville-pd-mi,Grandville MI PD,Grandville,MI,True,https://transparency.flocksafety.com/grandville-pd-mi,1600,42.9005,-85.7521
highland-park-mi-pd,Highland Park MI PD,Highland Park,MI,True,https://transparency.flocksafety.com/highland-park-mi-pd,112,42.4052,-83.0977
holland-mi-pd,Holland MI PD,Holland,MI,True,https://transparency.flocksafety.com/holland-mi-pd,144,42.7681,-86.0986
jackson-mi-pd,Jackson MI PD,Jackson,MI,True,https://transparency.flocksafety.com/jackson-mi-pd,106,42.2422,-84.402
kalamazoo-mi-pd,Kalamazoo MI PD,Kalamazoo,MI,True,https://transparency.flocksafety.com/kalamazoo-mi-pd,130,42.2752,-85.5885
kent-county-mi-so,Kent County MI SO,Kent County,MI,True,https://transparency.flocksafety.com/kent-county-mi-so,490,43.0325,-85.5474
livonia-mi-pd,Livonia MI PD,Livonia,MI,True,https://transparency.flocksafety.com/livonia-mi-pd,107,42.3972,-83.3723
lowell-mi-pd,Lowell MI PD,Lowell,MI,True,https://transparency.flocksafety.com/lowell-mi-pd,219,42.9346,-85.3462
marine-city-mi-pd,Marine City MI PD,Marine City,MI,True,https://transparency.flocksafety.com/marine-city-mi-pd,0,42.7143,-82.5028
mi-village-of-middleville,Middleville MI PD,Middleville,MI,True,https://transparency.flocksafety.com/mi-village-of-middleville,0,42.7153,-85.4686
milan-mi-pd,Milan MI PD,Milan,MI,True,https://transparency.flocksafety.com/milan-mi-pd,36,42.0813,-83.6848
monroe-mi-pd,Monroe MI PD,Monroe,MI,True,https://transparency.flocksafety.com/monroe-mi-pd,199,41.9166,-83.3843
muskegon-mi-pd,Muskegon MI PD,Muskegon,MI,True,https://transparency.flocksafety.com/muskegon-mi-pd,117,43.2265,-86.2572
napoleon-twp-mi-pd,Napoleon Township MI PD,Napoleon Township,MI,True,https://transparency.flocksafety.com/napoleon-twp-mi-pd,0,42.1837,-84.3016
portage-mi-pd,Portage MI PD,Portage,MI,True,https://transparency.flocksafety.com/portage-mi-pd,2529,42.197,-85.5914
river-rouge-mi-pd,River Rouge MI PD,River Rouge,MI,True,https://transparency.flocksafety.com/river-rouge-mi-pd,97,42.2743,-83.1242
shelby-township-mi-pd,Shelby MI PD,Shelby,MI,True,https://transparency.flocksafety.com/shelby-township-mi-pd,194,43.6121,-86.3645
south-lyon-mi-pd,South Lyon MI PD,South Lyon,MI,True,https://transparency.flocksafety.com/south-lyon-mi-pd,29,42.461,-83.6532
sterling-heights-mi-pd,Sterling Heights MI PD,Sterling Heights,MI,True,https://transparency.flocksafety.com/sterling-heights-mi-pd,231,42.5812,-83.0303
sumpter-twp-mi-pd,Sumpter Township MI PD,Sumpter Township,MI,True,https://transparency.flocksafety.com/sumpter-twp-mi-pd,193,42.1606,-83.4823
taylor-mi-pd,Taylor MI PD,Taylor,MI,True,https://transparency.flocksafety.com/taylor-mi-pd,144,42.2253,-83.2677
troy-mi-pd-,Troy MI PD,Troy,MI,True,https://transparency.flocksafety.com/troy-mi-pd-,252,42.5839,-83.1455
walker-mi-pd,Walker MI PD,Walker,MI,True,https://transparency.flocksafety.com/walker-mi-pd,221,42.9966,-85.7564
waterford-township-mi-pd,Waterford Township MI PD,Waterford Township,MI,True,https://transparency.flocksafety.com/waterford-township-mi-pd,130,42.6601,-83.3862
wolverine-lake-mi-pd,Wolverine Lake MI PD,Wolverine Lake,MI,True,https://transparency.flocksafety.com/wolverine-lake-mi-pd,90,42.5533,-83.4864
wyoming-mi-pd,Wyoming MI PD,Wyoming,MI,True,https://transparency.flocksafety.com/wyoming-mi-pd,1709,42.8903,-85.7067
alexandria-mn-pd,Alexandria MN PD,Alexandria,MN,True,https://transparency.flocksafety.com/alexandria-mn-pd,64,45.8772,-95.377
anoka-county-mn-so,Anoka County MN SO,Anoka County,MN,True,https://transparency.flocksafety.com/anoka-county-mn-so,828,45.2144,-93.3916
anoka-mn-pd,Anoka MN PD,Anoka,MN,True,https://transparency.flocksafety.com/anoka-mn-pd,75,45.2144,-93.3916
becker-county-mn-so,Becker County MN SO,Becker County,MN,True,https://transparency.flocksafety.com/becker-county-mn-so,47,45.3865,-93.8873
blaine-mn-pd,Blaine MN PD,Blaine,MN,True,https://transparency.flocksafety.com/blaine-mn-pd,82,45.1705,-93.2061
brooklyn-center-mn-pd,Brooklyn Center MN PD,Brooklyn Center,MN,True,https://transparency.flocksafety.com/brooklyn-center-mn-pd,36,45.068,-93.3178
brooklyn-park-mn-pd,Brooklyn Park MN PD,Brooklyn Park,MN,True,https://transparency.flocksafety.com/brooklyn-park-mn-pd,65,45.1109,-93.3491
champlin-mn-pd,Champlin MN PD,Champlin,MN,True,https://transparency.flocksafety.com/champlin-mn-pd,106,45.1729,-93.3868
chisago-county-mn-so,Chisago County MN SO,Chisago County,MN,True,https://transparency.flocksafety.com/chisago-county-mn-so,87,45.5054,-92.9038
columbia-heights-mn-pd,Columbia Heights MN PD,Columbia Heights,MN,True,https://transparency.flocksafety.com/columbia-heights-mn-pd,28,45.0491,-93.2467
coon-rapids-mn-pd,Coon Rapids MN PD,Coon Rapids,MN,True,https://transparency.flocksafety.com/coon-rapids-mn-pd,53,45.1764,-93.3115
corcoran-mn-pd,Corcoran MN PD,Corcoran,MN,True,https://transparency.flocksafety.com/corcoran-mn-pd,37,45.1069,-93.578
crow-wing-county-mn-so,Crow Wing County MN SO,Crow Wing County,MN,True,https://transparency.flocksafety.com/crow-wing-county-mn-so,67,46.4917,-94.0707
